Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen
09.08.2024 18:00;09.08.2024 19:00;82,55
09.08.2024 19:00;09.08.2024 20:00;78,97
09.08.2024 20:00;09.08.2024 21:00;82,19
09.08.2024 21:00;09.08.2024 22:00;91,07
09.08.2024 22:00;09.08.2024 23:00;85,88
09.08.2024 23:00;10.08.2024 00:00;44,81
10.08.2024 00:00;10.08.2024 01:00;56,30
10.08.2024 01:00;10.08.2024 02:00;56,08
10.08.2024 02:00;10.08.2024 03:00;54,66
10.08.2024 03:00;10.08.2024 04:00;56,72
10.08.2024 04:00;10.08.2024 05:00;58,98
10.08.2024 05:00;10.08.2024 06:00;80,85
10.08.2024 06:00;10.08.2024 07:00;81,06
10.08.2024 07:00;10.08.2024 08:00;62,98
10.08.2024 08:00;10.08.2024 09:00;90,72
10.08.2024 09:00;10.08.2024 10:00;91,72
10.08.2024 10:00;10.08.2024 11:00;76,74
10.08.2024 11:00;10.08.2024 12:00;70,54
10.08.2024 12:00;10.08.2024 13:00;41,20
10.08.2024 13:00;10.08.2024 14:00;33,18
10.08.2024 14:00;10.08.2024 15:00;40,65
10.08.2024 15:00;10.08.2024 16:00;33,48
10.08.2024 16:00;10.08.2024 17:00;74,00
10.08.2024 17:00;10.08.2024 18:00;77,87
10.08.2024 18:00;10.08.2024 19:00;76,35
10.08.2024 19:00;10.08.2024 20:00;106,44
10.08.2024 20:00;10.08.2024 21:00;88,16
10.08.2024 21:00;10.08.2024 22:00;71,35
10.08.2024 22:00;10.08.2024 23:00;55,01
10.08.2024 23:00;11.08.2024 00:00;58,31
11.08.2024 00:00;11.08.2024 01:00;62,07
11.08.2024 01:00;11.08.2024 02:00;39,64
11.08.2024 02:00;11.08.2024 03:00;50,14
11.08.2024 03:00;11.08.2024 04:00;62,54
11.08.2024 04:00;11.08.2024 05:00;32,29
11.08.2024 05:00;11.08.2024 06:00;60,10
11.08.2024 06:00;11.08.2024 07:00;62,86
11.08.2024 07:00;11.08.2024 08:00;74,28
11.08.2024 08:00;11.08.2024 09:00;75,34
11.08.2024 09:00;11.08.2024 10:00;82,85
11.08.2024 10:00;11.08.2024 11:00;96,23
11.08.2024 11:00;11.08.2024 12:00;53,26
11.08.2024 12:00;11.08.2024 13:00;42,63
11.08.2024 13:00;11.08.2024 14:00;54,89
11.08.2024 14:00;11.08.2024 15:00;32,78
11.08.2024 15:00;11.08.2024 16:00;79,66
11.08.2024 16:00;11.08.2024 17:00;75,22
11.08.2024 17:00;11.08.2024 18:00;107,46
11.08.2024 18:00;11.08.2024 19:00;99,78
11.08.2024 19:00;11.08.2024 20:00;93,11
11.08.2024 20:00;11.08.2024 21:00;81,51
11.08.2024 21:00;11.08.2024 22:00;64,41
11.08.2024 22:00;11.08.2024 23:00;62,88
11.08.2024 23:00;12.08.2024 00:00;65,71
12.08.2024 00:00;12.08.2024 01:00;50,21
12.08.2024 01:00;12.08.2024 02:00;45,95
12.08.2024 02:00;12.08.2024 03:00;47,38
12.08.2024 03:00;12.08.2024 04:00;64,23
12.08.2024 04:00;12.08.2024 05:00;70,42
12.08.2024 05:00;12.08.2024 06:00;52,97
12.08.2024 06:00;12.08.2024 07:00;60,19
12.08.2024 07:00;12.08.2024 08:00;80,63
12.08.2024 08:00;12.08.2024 09:00;99,89
12.08.2024 09:00;12.08.2024 10:00;95,14
12.08.2024 10:00;12.08.2024 11:00;58,32
12.08.2024 11:00;12.08.2024 12:00;54,17
12.08.2024 12:00;12.08.2024 13:00;28,16
12.08.2024 13:00;12.08.2024 14:00;27,94
12.08.2024 14:00;12.08.2024 15:00;58,82
12.08.2024 15:00;12.08.2024 16:00;41,01
12.08.2024 16:00;12.08.2024 17:00;55,92
12.08.2024 17:00;12.08.2024 18:00;76,33
12.08.2024 18:00;12.08.2024 19:00;94,42
12.08.2024 19:00;12.08.2024 20:00;97,06
12.08.2024 20:00;12.08.2024 21:00;87,74
12.08.2024 21:00;12.08.2024 22:00;86,20
12.08.2024 22:00;12.08.2024 23:00;41,01
12.08.2024 23:00;13.08.2024 00:00;69,40
13.08.2024 00:00;13.08.2024 01:00;46,82
13.08.2024 01:00;13.08.2024 02:00;58,73
13.08.2024 02:00;13.08.2024 03:00;34,71
13.08.2024 03:00;13.08.2024 04:00;52,57
13.08.2024 04:00;13.08.2024 05:00;58,75
13.08.2024 05:00;13.08.2024 06:00;75,05
13.08.2024 06:00;13.08.2024 07:00;49,39
13.08.2024 07:00;13.08.2024 08:00;76,65
13.08.2024 08:00;13.08.2024 09:00;68,73
13.08.2024 09:00;13.08.2024 10:00;87,66
13.08.2024 10:00;13.08.2024 11:00;82,87
13.08.2024 11:00;13.08.2024 12:00;72,98
13.08.2024 12:00;13.08.2024 13:00;33,10
13.08.2024 13:00;13.08.2024 14:00;42,47
13.08.2024 14:00;13.08.2024 15:00;56,10
13.08.2024 15:00;13.08.2024 16:00;38,56
13.08.2024 16:00;13.08.2024 17:00;82,90
13.08.2024 17:00;13.08.2024 18:00;97,97
13.08.2024 18:00;13.08.2024 19:00;88,07
13.08.2024 19:00;13.08.2024 20:00;75,28
13.08.2024 20:00;13.08.2024 21:00;94,00
13.08.2024 21:00;13.08.2024 22:00;57,90
13.08.2024 22:00;13.08.2024 23:00;60,22
13.08.2024 23:00;14.08.2024 00:00;54,86
14.08.2024 00:00;14.08.2024 01:00;59,35
14.08.2024 01:00;14.08.2024 02:00;42,64
14.08.2024 02:00;14.08.2024 03:00;42,58
14.08.2024 03:00;14.08.2024 04:00;53,91
14.08.2024 04:00;14.08.2024 05:00;68,20
14.08.2024 05:00;14.08.2024 06:00;88,83
14.08.2024 06:00;14.08.2024 07:00;50,52
14.08.2024 07:00;14.08.2024 08:00;80,27
14.08.2024 08:00;14.08.2024 09:00;68,92
14.08.2024 09:00;14.08.2024 10:00;94,02
14.08.2024 10:00;14.08.2024 11:00;62,48
14.08.2024 11:00;14.08.2024 12:00;49,65
14.08.2024 12:00;14.08.2024 13:00;32,66
14.08.2024 13:00;14.08.2024 14:00;30,64
14.08.2024 14:00;14.08.2024 15:00;43,85
14.08.2024 15:00;14.08.2024 16:00;64,29
14.08.2024 16:00;14.08.2024 17:00;75,68
14.08.2024 17:00;14.08.2024 18:00;70,72
14.08.2024 18:00;14.08.2024 19:00;100,11
14.08.2024 19:00;14.08.2024 20:00;89,38
14.08.2024 20:00;14.08.2024 21:00;96,84
14.08.2024 21:00;14.08.2024 22:00;64,00
14.08.2024 22:00;14.08.2024 23:00;43,34
14.08.2024 23:00;15.08.2024 00:00;55,14
15.08.2024 00:00;15.08.2024 01:00;66,53
15.08.2024 01:00;15.08.2024 02:00;52,30
15.08.2024 02:00;15.08.2024 03:00;48,61
15.08.2024 03:00;15.08.2024 04:00;42,49
15.08.2024 04:00;15.08.2024 05:00;77,43
15.08.2024 05:00;15.08.2024 06:00;49,24
15.08.2024 06:00;15.08.2024 07:00;60,12
15.08.2024 07:00;15.08.2024 08:00;83,54
15.08.2024 08:00;15.08.2024 09:00;59,90
15.08.2024 09:00;15.08.2024 10:00;97,31
15.08.2024 10:00;15.08.2024 11:00;81,45
15.08.2024 11:00;15.08.2024 12:00;68,75
15.08.2024 12:00;15.08.2024 13:00;46,64
15.08.2024 13:00;15.08.2024 14:00;29,83
15.08.2024 14:00;15.08.2024 15:00;27,43
15.08.2024 15:00;15.08.2024 16:00;57,02
15.08.2024 16:00;15.08.2024 17:00;64,26
15.08.2024 17:00;15.08.2024 18:00;92,72
15.08.2024 18:00;15.08.2024 19:00;101,27
15.08.2024 19:00;15.08.2024 20:00;107,95
15.08.2024 20:00;15.08.2024 21:00;87,57
15.08.2024 21:00;15.08.2024 22:00;83,80
15.08.2024 22:00;15.08.2024 23:00;59,22
15.08.2024 23:00;16.08.2024 00:00;50,02
16.08.2024 00:00;16.08.2024 01:00;56,88
16.08.2024 01:00;16.08.2024 02:00;45,95
16.08.2024 02:00;16.08.2024 03:00;54,45
16.08.2024 03:00;16.08.2024 04:00;40,42
16.08.2024 04:00;16.08.2024 05:00;45,97
16.08.2024 05:00;16.08.2024 06:00;69,44
16.08.2024 06:00;16.08.2024 07:00;79,69
16.08.2024 07:00;16.08.2024 08:00;65,09
16.08.2024 08:00;16.08.2024 09:00;90,44
16.08.2024 09:00;16.08.2024 10:00;75,84
16.08.2024 10:00;16.08.2024 11:00;74,38
16.08.2024 11:00;16.08.2024 12:00;75,18
16.08.2024 12:00;16.08.2024 13:00;49,85
16.08.2024 13:00;16.08.2024 14:00;41,54
16.08.2024 14:00;16.08.2024 15:00;63,31
16.08.2024 15:00;16.08.2024 16:00;50,47
16.08.2024 16:00;16.08.2024 17:00;64,35
16.08.2024 17:00;16.08.2024 18:00;78,44
16.08.2024 18:00;16.08.2024 19:00;88,75
16.08.2024 19:00;16.08.2024 20:00;62,20
16.08.2024 20:00;16.08.2024 21:00;80,84
16.08.2024 21:00;16.08.2024 22:00;66,39
16.08.2024 22:00;16.08.2024 23:00;72,41
16.08.2024 23:00;17.08.2024 00:00;60,20
17.08.2024 00:00;17.08.2024 01:00;44,22
17.08.2024 01:00;17.08.2024 02:00;57,89
17.08.2024 02:00;17.08.2024 03:00;60,13
17.08.2024 03:00;17.08.2024 04:00;44,16
17.08.2024 04:00;17.08.2024 05:00;50,86
17.08.2024 05:00;17.08.2024 06:00;35,34
17.08.2024 06:00;17.08.2024 07:00;56,18
17.08.2024 07:00;17.08.2024 08:00;68,23
17.08.2024 08:00;17.08.2024 09:00;83,51
17.08.2024 09:00;17.08.2024 10:00;71,11
17.08.2024 10:00;17.08.2024 11:00;68,24
17.08.2024 11:00;17.08.2024 12:00;43,70
17.08.2024 12:00;17.08.2024 13:00;42,44
17.08.2024 13:00;17.08.2024 14:00;37,32
17.08.2024 14:00;17.08.2024 15:00;45,46
17.08.2024 15:00;17.08.2024 16:00;59,29
17.08.2024 16:00;17.08.2024 17:00;57,92
17.08.2024 17:00;17.08.2024 18:00;79,89
17.08.2024 18:00;17.08.2024 19:00;87,14
17.08.2024 19:00;17.08.2024 20:00;85,84
17.08.2024 20:00;17.08.2024 21:00;84,45
17.08.2024 21:00;17.08.2024 22:00;90,26
17.08.2024 22:00;17.08.2024 23:00;72,97
17.08.2024 23:00;18.08.2024 00:00;44,35
18.08.2024 00:00;18.08.2024 01:00;59,80
18.08.2024 01:00;18.08.2024 02:00;58,73
18.08.2024 02:00;18.08.2024 03:00;42,01
18.08.2024 03:00;18.08.2024 04:00;63,80
18.08.2024 04:00;18.08.2024 05:00;55,09
18.08.2024 05:00;18.08.2024 06:00;45,35
18.08.2024 06:00;18.08.2024 07:00;74,97
18.08.2024 07:00;18.08.2024 08:00;79,98
18.08.2024 08:00;18.08.2024 09:00;80,12
18.08.2024 09:00;18.08.2024 10:00;82,24
18.08.2024 10:00;18.08.2024 11:00;66,00
18.08.2024 11:00;18.08.2024 12:00;65,95
18.08.2024 12:00;18.08.2024 13:00;40,09
18.08.2024 13:00;18.08.2024 14:00;34,44
18.08.2024 14:00;18.08.2024 15:00;45,15
18.08.2024 15:00;18.08.2024 16:00;45,52
18.08.2024 16:00;18.08.2024 17:00;65,91
18.08.2024 17:00;18.08.2024 18:00;61,05
18.08.2024 18:00;18.08.2024 19:00;99,04
18.08.2024 19:00;18.08.2024 20:00;76,36
18.08.2024 20:00;18.08.2024 21:00;85,37
18.08.2024 21:00;18.08.2024 22:00;77,84
18.08.2024 22:00;18.08.2024 23:00;70,69
18.08.2024 23:00;19.08.2024 00:00;41,98
19.08.2024 00:00;19.08.2024 01:00;51,11
19.08.2024 01:00;19.08.2024 02:00;71,33
19.08.2024 02:00;19.08.2024 03:00;72,49
19.08.2024 03:00;19.08.2024 04:00;65,70
19.08.2024 04:00;19.08.2024 05:00;61,30
19.08.2024 05:00;19.08.2024 06:00;50,45
19.08.2024 06:00;19.08.2024 07:00;78,36
19.08.2024 07:00;19.08.2024 08:00;75,71
19.08.2024 08:00;19.08.2024 09:00;89,81
19.08.2024 09:00;19.08.2024 10:00;75,33
19.08.2024 10:00;19.08.2024 11:00;72,80
19.08.2024 11:00;19.08.2024 12:00;60,84
19.08.2024 12:00;19.08.2024 13:00;43,81
19.08.2024 13:00;19.08.2024 14:00;38,60
19.08.2024 14:00;19.08.2024 15:00;34,15
19.08.2024 15:00;19.08.2024 16:00;43,49
19.08.2024 16:00;19.08.2024 17:00;96,38
19.08.2024 17:00;19.08.2024 18:00;117,67
19.08.2024 18:00;19.08.2024 19:00;97,87
19.08.2024 19:00;19.08.2024 20:00;75,26
19.08.2024 20:00;19.08.2024 21:00;74,74
19.08.2024 21:00;19.08.2024 22:00;79,73
19.08.2024 22:00;19.08.2024 23:00;79,79
19.08.2024 23:00;20.08.2024 00:00;42,11
20.08.2024 00:00;20.08.2024 01:00;50,65
20.08.2024 01:00;20.08.2024 02:00;53,88
20.08.2024 02:00;20.08.2024 03:00;62,54
20.08.2024 03:00;20.08.2024 04:00;49,97
20.08.2024 04:00;20.08.2024 05:00;38,73
20.08.2024 05:00;20.08.2024 06:00;70,21
20.08.2024 06:00;20.08.2024 07:00;83,48
20.08.2024 07:00;20.08.2024 08:00;76,86
20.08.2024 08:00;20.08.2024 09:00;88,19
20.08.2024 09:00;20.08.2024 10:00;77,47
20.08.2024 10:00;20.08.2024 11:00;64,97
20.08.2024 11:00;20.08.2024 12:00;71,43
20.08.2024 12:00;20.08.2024 13:00;45,75
20.08.2024 13:00;20.08.2024 14:00;38,81
20.08.2024 14:00;20.08.2024 15:00;59,37
20.08.2024 15:00;20.08.2024 16:00;47,20
20.08.2024 16:00;20.08.2024 17:00;70,50
20.08.2024 17:00;20.08.2024 18:00;89,94
20.08.2024 18:00;20.08.2024 19:00;85,97
20.08.2024 19:00;20.08.2024 20:00;100,79
20.08.2024 20:00;20.08.2024 21:00;82,02
20.08.2024 21:00;20.08.2024 22:00;61,96
20.08.2024 22:00;20.08.2024 23:00;64,73
20.08.2024 23:00;21.08.2024 00:00;58,96
21.08.2024 00:00;21.08.2024 01:00;63,60
21.08.2024 01:00;21.08.2024 02:00;56,50
21.08.2024 02:00;21.08.2024 03:00;57,95
21.08.2024 03:00;21.08.2024 04:00;58,18
21.08.2024 04:00;21.08.2024 05:00;55,48
21.08.2024 05:00;21.08.2024 06:00;54,41
21.08.2024 06:00;21.08.2024 07:00;73,70
21.08.2024 07:00;21.08.2024 08:00;74,11
21.08.2024 08:00;21.08.2024 09:00;103,86
21.08.2024 09:00;21.08.2024 10:00;99,52
21.08.2024 10:00;21.08.2024 11:00;82,96
21.08.2024 11:00;21.08.2024 12:00;63,91
21.08.2024 12:00;21.08.2024 13:00;40,29
21.08.2024 13:00;21.08.2024 14:00;18,04
21.08.2024 14:00;21.08.2024 15:00;39,00
21.08.2024 15:00;21.08.2024 16:00;61,32
21.08.2024 16:00;21.08.2024 17:00;80,13
21.08.2024 17:00;21.08.2024 18:00;93,93
21.08.2024 18:00;21.08.2024 19:00;104,05
21.08.2024 19:00;21.08.2024 20:00;83,33
21.08.2024 20:00;21.08.2024 21:00;76,32
21.08.2024 21:00;21.08.2024 22:00;91,53
21.08.2024 22:00;21.08.2024 23:00;73,44
21.08.2024 23:00;22.08.2024 00:00;52,47
22.08.2024 00:00;22.08.2024 01:00;51,36
22.08.2024 01:00;22.08.2024 02:00;50,80
22.08.2024 02:00;22.08.2024 03:00;53,05
22.08.2024 03:00;22.08.2024 04:00;60,27
22.08.2024 04:00;22.08.2024 05:00;88,42
22.08.2024 05:00;22.08.2024 06:00;65,54
22.08.2024 06:00;22.08.2024 07:00;78,44
22.08.2024 07:00;22.08.2024 08:00;58,12
22.08.2024 08:00;22.08.2024 09:00;78,02
22.08.2024 09:00;22.08.2024 10:00;98,42
22.08.2024 10:00;22.08.2024 11:00;80,45
22.08.2024 11:00;22.08.2024 12:00;6,95
22.08.2024 12:00;22.08.2024 13:00;49,69
22.08.2024 13:00;22.08.2024 14:00;56,45
22.08.2024 14:00;22.08.2024 15:00;17,90
22.08.2024 15:00;22.08.2024 16:00;78,59
22.08.2024 16:00;22.08.2024 17:00;44,37
22.08.2024 17:00;22.08.2024 18:00;99,81
22.08.2024 18:00;22.08.2024 19:00;93,15
22.08.2024 19:00;22.08.2024 20:00;63,69
22.08.2024 20:00;22.08.2024 21:00;90,12
22.08.2024 21:00;22.08.2024 22:00;88,18
22.08.2024 22:00;22.08.2024 23:00;68,81
22.08.2024 23:00;23.08.2024 00:00;64,44
23.08.2024 00:00;23.08.2024 01:00;47,97
23.08.2024 01:00;23.08.2024 02:00;29,96
23.08.2024 02:00;23.08.2024 03:00;61,23
23.08.2024 03:00;23.08.2024 04:00;75,86
23.08.2024 04:00;23.08.2024 05:00;71,81
23.08.2024 05:00;23.08.2024 06:00;39,67
23.08.2024 06:00;23.08.2024 07:00;52,57
23.08.2024 07:00;23.08.2024 08:00;68,47
23.08.2024 08:00;23.08.2024 09:00;64,98
23.08.2024 09:00;23.08.2024 10:00;84,47
23.08.2024 10:00;23.08.2024 11:00;80,60
23.08.2024 11:00;23.08.2024 12:00;42,72
23.08.2024 12:00;23.08.2024 13:00;51,19
23.08.2024 13:00;23.08.2024 14:00;40,91
23.08.2024 14:00;23.08.2024 15:00;35,54
23.08.2024 15:00;23.08.2024 16:00;58,55
23.08.2024 16:00;23.08.2024 17:00;54,49
23.08.2024 17:00;23.08.2024 18:00;84,83
23.08.2024 18:00;23.08.2024 19:00;93,60
23.08.2024 19:00;23.08.2024 20:00;94,18
23.08.2024 20:00;23.08.2024 21:00;89,58
23.08.2024 21:00;23.08.2024 22:00;77,57
23.08.2024 22:00;23.08.2024 23:00;61,53
23.08.2024 23:00;24.08.2024 00:00;61,12
24.08.2024 00:00;24.08.2024 01:00;65,20
24.08.2024 01:00;24.08.2024 02:00;51,42
24.08.2024 02:00;24.08.2024 03:00;57,01
24.08.2024 03:00;24.08.2024 04:00;52,89
24.08.2024 04:00;24.08.2024 05:00;50,77
24.08.2024 05:00;24.08.2024 06:00;70,06
24.08.2024 06:00;24.08.2024 07:00;64,36
24.08.2024 07:00;24.08.2024 08:00;83,52
24.08.2024 08:00;24.08.2024 09:00;84,71
24.08.2024 09:00;24.08.2024 10:00;80,56
24.08.2024 10:00;24.08.2024 11:00;72,21
24.08.2024 11:00;24.08.2024 12:00;54,05
24.08.2024 12:00;24.08.2024 13:00;22,38
24.08.2024 13:00;24.08.2024 14:00;38,55
24.08.2024 14:00;24.08.2024 15:00;45,16
24.08.2024 15:00;24.08.2024 16:00;71,09
24.08.2024 16:00;24.08.2024 17:00;71,78
24.08.2024 17:00;24.08.2024 18:00;111,83
24.08.2024 18:00;24.08.2024 19:00;89,22
24.08.2024 19:00;24.08.2024 20:00;81,92
24.08.2024 20:00;24.08.2024 21:00;73,38
24.08.2024 21:00;24.08.2024 22:00;54,10
24.08.2024 22:00;24.08.2024 23:00;83,37
24.08.2024 23:00;25.08.2024 00:00;74,40
25.08.2024 00:00;25.08.2024 01:00;60,66
25.08.2024 01:00;25.08.2024 02:00;42,08
25.08.2024 02:00;25.08.2024 03:00;75,21
25.08.2024 03:00;25.08.2024 04:00;51,18
25.08.2024 04:00;25.08.2024 05:00;55,57
25.08.2024 05:00;25.08.2024 06:00;81,31
25.08.2024 06:00;25.08.2024 07:00;79,20
25.08.2024 07:00;25.08.2024 08:00;105,58
25.08.2024 08:00;25.08.2024 09:00;87,62
25.08.2024 09:00;25.08.2024 10:00;79,71
25.08.2024 10:00;25.08.2024 11:00;69,08
25.08.2024 11:00;25.08.2024 12:00;38,26
25.08.2024 12:00;25.08.2024 13:00;39,06
25.08.2024 13:00;25.08.2024 14:00;47,97
25.08.2024 14:00;25.08.2024 15:00;49,84
25.08.2024 15:00;25.08.2024 16:00;61,41
25.08.2024 16:00;25.08.2024 17:00;66,49
25.08.2024 17:00;25.08.2024 18:00;92,08
25.08.2024 18:00;25.08.2024 19:00;106,21
25.08.2024 19:00;25.08.2024 20:00;97,87
25.08.2024 20:00;25.08.2024 21:00;87,57
25.08.2024 21:00;25.08.2024 22:00;65,61
25.08.2024 22:00;25.08.2024 23:00;75,65
25.08.2024 23:00;26.08.2024 00:00;20,64
26.08.2024 00:00;26.08.2024 01:00;58,32
26.08.2024 01:00;26.08.2024 02:00;83,96
26.08.2024 02:00;26.08.2024 03:00;35,65
26.08.2024 03:00;26.08.2024 04:00;52,78
26.08.2024 04:00;26.08.2024 05:00;58,98
26.08.2024 05:00;26.08.2024 06:00;58,79
26.08.2024 06:00;26.08.2024 07:00;84,01
26.08.2024 07:00;26.08.2024 08:00;85,11
26.08.2024 08:00;26.08.2024 09:00;86,75
26.08.2024 09:00;26.08.2024 10:00;94,32
26.08.2024 10:00;26.08.2024 11:00;76,90
26.08.2024 11:00;26.08.2024 12:00;98,86
26.08.2024 12:00;26.08.2024 13:00;44,50
26.08.2024 13:00;26.08.2024 14:00;36,86
26.08.2024 14:00;26.08.2024 15:00;22,41
26.08.2024 15:00;26.08.2024 16:00;54,92
26.08.2024 16:00;26.08.2024 17:00;92,48
26.08.2024 17:00;26.08.2024 18:00;73,61
26.08.2024 18:00;26.08.2024 19:00;68,44
26.08.2024 19:00;26.08.2024 20:00;93,36
26.08.2024 20:00;26.08.2024 21:00;102,30
26.08.2024 21:00;26.08.2024 22:00;75,96
26.08.2024 22:00;26.08.2024 23:00;61,49
26.08.2024 23:00;27.08.2024 00:00;36,20
27.08.2024 00:00;27.08.2024 01:00;59,44
27.08.2024 01:00;27.08.2024 02:00;61,34
27.08.2024 02:00;27.08.2024 03:00;32,65
27.08.2024 03:00;27.08.2024 04:00;69,58
27.08.2024 04:00;27.08.2024 05:00;68,55
27.08.2024 05:00;27.08.2024 06:00;78,22
27.08.2024 06:00;27.08.2024 07:00;78,86
27.08.2024 07:00;27.08.2024 08:00;87,57
27.08.2024 08:00;27.08.2024 09:00;91,45
27.08.2024 09:00;27.08.2024 10:00;95,46
27.08.2024 10:00;27.08.2024 11:00;55,16
27.08.2024 11:00;27.08.2024 12:00;42,97
27.08.2024 12:00;27.08.2024 13:00;34,14
27.08.2024 13:00;27.08.2024 14:00;33,24
27.08.2024 14:00;27.08.2024 15:00;47,88
27.08.2024 15:00;27.08.2024 16:00;65,62
27.08.2024 16:00;27.08.2024 17:00;92,40
27.08.2024 17:00;27.08.2024 18:00;103,70
27.08.2024 18:00;27.08.2024 19:00;84,15
27.08.2024 19:00;27.08.2024 20:00;96,12
27.08.2024 20:00;27.08.2024 21:00;75,96
27.08.2024 21:00;27.08.2024 22:00;73,48
27.08.2024 22:00;27.08.2024 23:00;69,67
27.08.2024 23:00;28.08.2024 00:00;17,88
28.08.2024 00:00;28.08.2024 01:00;83,24
28.08.2024 01:00;28.08.2024 02:00;60,49
28.08.2024 02:00;28.08.2024 03:00;47,18
28.08.2024 03:00;28.08.2024 04:00;79,38
28.08.2024 04:00;28.08.2024 05:00;55,49
28.08.2024 05:00;28.08.2024 06:00;66,51
28.08.2024 06:00;28.08.2024 07:00;66,30
28.08.2024 07:00;28.08.2024 08:00;99,84
28.08.2024 08:00;28.08.2024 09:00;84,23
28.08.2024 09:00;28.08.2024 10:00;87,12
28.08.2024 10:00;28.08.2024 11:00;91,72
28.08.2024 11:00;28.08.2024 12:00;68,30
28.08.2024 12:00;28.08.2024 13:00;42,61
28.08.2024 13:00;28.08.2024 14:00;48,41
28.08.2024 14:00;28.08.2024 15:00;73,97
28.08.2024 15:00;28.08.2024 16:00;65,83
28.08.2024 16:00;28.08.2024 17:00;80,69
28.08.2024 17:00;28.08.2024 18:00;92,26
28.08.2024 18:00;28.08.2024 19:00;110,63
28.08.2024 19:00;28.08.2024 20:00;86,36
28.08.2024 20:00;28.08.2024 21:00;83,09
28.08.2024 21:00;28.08.2024 22:00;57,58
28.08.2024 22:00;28.08.2024 23:00;51,90
28.08.2024 23:00;29.08.2024 00:00;52,86
29.08.2024 00:00;29.08.2024 01:00;53,93
29.08.2024 01:00;29.08.2024 02:00;75,22
29.08.2024 02:00;29.08.2024 03:00;61,05
29.08.2024 03:00;29.08.2024 04:00;45,60
29.08.2024 04:00;29.08.2024 05:00;51,21
29.08.2024 05:00;29.08.2024 06:00;81,71
29.08.2024 06:00;29.08.2024 07:00;85,96
29.08.2024 07:00;29.08.2024 08:00;80,65
29.08.2024 08:00;29.08.2024 09:00;80,48
29.08.2024 09:00;29.08.2024 10:00;99,13
29.08.2024 10:00;29.08.2024 11:00;65,65
29.08.2024 11:00;29.08.2024 12:00;66,28
29.08.2024 12:00;29.08.2024 13:00;70,83
29.08.2024 13:00;29.08.2024 14:00;37,85
29.08.2024 14:00;29.08.2024 15:00;34,50
29.08.2024 15:00;29.08.2024 16:00;67,24
29.08.2024 16:00;29.08.2024 17:00;73,94
29.08.2024 17:00;29.08.2024 18:00;73,78
29.08.2024 18:00;29.08.2024 19:00;103,62
29.08.2024 19:00;29.08.2024 20:00;107,26
29.08.2024 20:00;29.08.2024 21:00;82,99
29.08.2024 21:00;29.08.2024 22:00;71,80
29.08.2024 22:00;29.08.2024 23:00;54,86
29.08.2024 23:00;30.08.2024 00:00;57,57
30.08.2024 00:00;30.08.2024 01:00;48,15
30.08.2024 01:00;30.08.2024 02:00;42,15
30.08.2024 02:00;30.08.2024 03:00;77,63
30.08.2024 03:00;30.08.2024 04:00;62,45
30.08.2024 04:00;30.08.2024 05:00;67,12
30.08.2024 05:00;30.08.2024 06:00;76,12
30.08.2024 06:00;30.08.2024 07:00;82,00
30.08.2024 07:00;30.08.2024 08:00;75,66
30.08.2024 08:00;30.08.2024 09:00;89,36
30.08.2024 09:00;30.08.2024 10:00;82,70
30.08.2024 10:00;30.08.2024 11:00;83,14
30.08.2024 11:00;30.08.2024 12:00;5,97
30.08.2024 12:00;30.08.2024 13:00;39,27
30.08.2024 13:00;30.08.2024 14:00;19,73
30.08.2024 14:00;30.08.2024 15:00;45,86
30.08.2024 15:00;30.08.2024 16:00;60,16
30.08.2024 16:00;30.08.2024 17:00;57,20
30.08.2024 17:00;30.08.2024 18:00;96,90
30.08.2024 18:00;30.08.2024 19:00;107,09
30.08.2024 19:00;30.08.2024 20:00;124,49
30.08.2024 20:00;30.08.2024 21:00;82,33
30.08.2024 21:00;30.08.2024 22:00;70,16
30.08.2024 22:00;30.08.2024 23:00;53,39
30.08.2024 23:00;31.08.2024 00:00;62,18
31.08.2024 00:00;31.08.2024 01:00;57,63
31.08.2024 01:00;31.08.2024 02:00;44,86
31.08.2024 02:00;31.08.2024 03:00;53,13
31.08.2024 03:00;31.08.2024 04:00;33,41
31.08.2024 04:00;31.08.2024 05:00;71,67
31.08.2024 05:00;31.08.2024 06:00;56,57
31.08.2024 06:00;31.08.2024 07:00;72,63
31.08.2024 07:00;31.08.2024 08:00;63,80
31.08.2024 08:00;31.08.2024 09:00;79,41
31.08.2024 09:00;31.08.2024 10:00;82,88
31.08.2024 10:00;31.08.2024 11:00;78,05
31.08.2024 11:00;31.08.2024 12:00;67,94
31.08.2024 12:00;31.08.2024 13:00;61,43
31.08.2024 13:00;31.08.2024 14:00;44,78
31.08.2024 14:00;31.08.2024 15:00;55,96
31.08.2024 15:00;31.08.2024 16:00;80,27
31.08.2024 16:00;31.08.2024 17:00;87,03
31.08.2024 17:00;31.08.2024 18:00;90,67
31.08.2024 18:00;31.08.2024 19:00;107,92
31.08.2024 19:00;31.08.2024 20:00;107,33
31.08.2024 20:00;31.08.2024 21:00;95,11
31.08.2024 21:00;31.08.2024 22:00;59,48
31.08.2024 22:00;31.08.2024 23:00;56,91
31.08.2024 23:00;01.09.2024 00:00;56,68
01.09.2024 00:00;01.09.2024 01:00;64,87
01.09.2024 01:00;01.09.2024 02:00;54,65
